Car No	Manufacture	Speed	Millage	User Rating
59-H2 5754	Honda	78.50919014	216	3
59-H2 5755	Honda	148.4299127	217	2
59-H2 5756	Honda	217.623277	218	1
59-H2 5757	Honda	186.8668567	219	4
59-H2 5758	Honda	126.6038129	220	3
59-H2 5759	Honda	91.31131249	221	4
59-H2 5738	Audi	259.612434	200	4
59-H2 5739	Audi	73.070864	201	3
59-H2 5740	Audi	110.1337609	202	2
59-H2 5741	Audi	34.36826472	203	1
59-H2 5742	Audi	52.52870744	204	4
59-H2 5743	FIAT	119.4213508	205	5
59-H2 5744	FIAT	183.1072397	206	1
59-H2 5745	FIAT	188.9339523	207	4
59-H2 5746	FIAT	167.6161653	208	2
59-H2 5747	FIAT	193.3855718	209	4
59-H2 5748	FIAT	81.656226	210	3
59-H2 5749	FORD	246.6200174	211	1
59-H2 5750	FORD	144.2310179	212	5
59-H2 5751	FORD	79.17108311	213	4
59-H2 5752	FORD	282.5177849	214	2
59-H2 5753	FORD	123.3273703	215	2
59-H2 5754	Honda	124.3217547	216	3
59-H2 5755	Honda	191.1930164	217	2
59-H2 5756	Honda	160.6667845	218	1
59-H2 5757	Honda	245.9678244	219	4
59-H2 5758	Honda	169.0660494	220	3
59-H2 5759	Honda	36.33402181	221	4
59-H2 5738	Audi	245.354178	200	4
59-H2 5739	Audi	183.9042799	201	3
59-H2 5740	Audi	135.0785027	202	2
59-H2 5741	Audi	294.3948696	203	1
59-H2 5742	Audi	191.8942057	204	4
59-H2 5743	FIAT	267.7706333	205	5
59-H2 5744	FIAT	140.0887719	206	1
59-H2 5745	FIAT	256.2253239	207	4
59-H2 5746	FIAT	6.233358928	208	2
59-H2 5747	FIAT	111.7467838	209	4
59-H2 5748	FIAT	169.6236772	210	3
59-H2 5749	FORD	299.9748883	211	1
59-H2 5750	FORD	293.0930177	212	5
59-H2 5751	FORD	201.7964226	213	4
59-H2 5752	FORD	214.4825852	214	2
59-H2 5753	FORD	35.0504417	215	2
59-H2 5754	Honda	178.4973963	216	3
59-H2 5755	Honda	101.2650511	217	2
59-H2 5756	Honda	91.08695831	218	1
59-H2 5757	Honda	104.8729846	219	4
59-H2 5758	Honda	221.628598	220	3
59-H2 5759	Honda	3.213695388	221	4
59-H2 5738	Audi	276.8547335	200	4
59-H2 5739	Audi	133.8478823	201	3
59-H2 5740	Audi	234.9334713	202	2
59-H2 5741	Audi	145.1827302	203	1
59-H2 5742	Audi	156.335843	204	4
59-H2 5743	FIAT	122.1543432	205	5
59-H2 5744	FIAT	207.4827803	206	1
59-H2 5745	FIAT	283.6503067	207	4
59-H2 5746	FIAT	3.5517615	208	2
59-H2 5747	FIAT	299.9619455	209	4
59-H2 5748	FIAT	70.17659948	210	3
59-H2 5749	FORD	54.44191802	211	1
59-H2 5750	FORD	131.1977512	212	5
59-H2 5751	FORD	0.055314333	213	4
59-H2 5752	FORD	195.6257666	214	2
59-H2 5753	FORD	204.6652245	215	2
59-H2 5754	Honda	135.3122099	216	3
59-H2 5755	Honda	77.74072347	217	2
59-H2 5756	Honda	145.6782288	218	1
59-H2 5757	Honda	180.6351793	219	4
59-H2 5758	Honda	90.59794709	220	3
59-H2 5759	Honda	92.46515175	221	4
59-H2 5738	Audi	211.1180426	200	4
59-H2 5739	Audi	47.05750093	201	3
59-H2 5740	Audi	266.8242622	202	2
59-H2 5741	Audi	32.88859392	203	1
59-H2 5742	Audi	282.5738576	204	4
59-H2 5743	FIAT	250.4865984	205	5
59-H2 5744	FIAT	79.64310781	206	1
59-H2 5745	FIAT	16.95775161	207	4
59-H2 5746	FIAT	216.6597296	208	2
59-H2 5747	FIAT	75.12789089	209	4
59-H2 5748	FIAT	197.3170469	210	3
59-H2 5749	FORD	27.77759302	211	1
59-H2 5750	FORD	158.0859213	212	5
59-H2 5751	FORD	63.79048263	213	4
59-H2 5752	FORD	143.8900311	214	2
59-H2 5753	FORD	27.38457034	215	2
59-H2 5754	Honda	38.8503742	216	3
59-H2 5755	Honda	13.65126045	217	2
59-H2 5756	Honda	294.8529976	218	1
59-H2 5757	Honda	11.65932567	219	4
59-H2 5758	Honda	249.8584569	220	3
59-H2 5759	Honda	206.9430766	221	4
59-H2 5738	Audi	133.8370221	200	4
59-H2 5739	Audi	74.96627993	201	3
59-H2 5740	Audi	146.4366714	202	2
59-H2 5741	Audi	222.7894533	203	1
59-H2 5742	Audi	220.3052502	204	4
59-H2 5743	FIAT	133.188967	205	5
59-H2 5744	FIAT	16.91979836	206	1
59-H2 5745	FIAT	163.0459861	207	4
59-H2 5746	FIAT	241.8887386	208	2
59-H2 5747	FIAT	234.7893078	209	4
59-H2 5748	FIAT	269.7105818	210	3
59-H2 5749	FORD	18.5474474	211	1
59-H2 5750	FORD	98.9367777	212	5
59-H2 5751	FORD	48.33346429	213	4
59-H2 5752	FORD	137.4247308	214	2
59-H2 5753	FORD	47.51300868	215	2
59-H2 5754	Honda	202.1626445	216	3
59-H2 5755	Honda	153.6796987	217	2
59-H2 5756	Honda	105.8314348	218	1
59-H2 5757	Honda	89.75842258	219	4
59-H2 5758	Honda	179.4150497	220	3
59-H2 5759	Honda	294.7187775	221	4
59-H2 5738	Audi	51.93669218	200	4
59-H2 5739	Audi	180.2344365	201	3
59-H2 5740	Audi	41.22451714	202	2
59-H2 5741	Audi	89.68907931	203	1
59-H2 5742	Audi	90.98083004	204	4
59-H2 5743	FIAT	99.91857149	205	5
59-H2 5744	FIAT	172.2628328	206	1
59-H2 5745	FIAT	100.0120183	207	4
59-H2 5746	FIAT	35.61203513	208	2
59-H2 5747	FIAT	148.4016397	209	4
59-H2 5748	FIAT	248.9278042	210	3
59-H2 5749	FORD	160.831701	211	1
59-H2 5750	FORD	60.81664986	212	5
59-H2 5751	FORD	196.9132978	213	4
59-H2 5752	FORD	18.51652761	214	2
59-H2 5753	FORD	199.1320928	215	2
59-H2 5754	Honda	188.8842212	216	3
59-H2 5755	Honda	276.8260931	217	2
59-H2 5756	Honda	179.8172099	218	1
59-H2 5757	Honda	289.032775	219	4
59-H2 5758	Honda	258.3627525	220	3
59-H2 5759	Honda	157.7596026	221	4
59-H2 5738	Audi	214.9955885	200	4
59-H2 5739	Audi	35.13229974	201	3
59-H2 5740	Audi	232.8231609	202	2
59-H2 5741	Audi	16.80691002	203	1
59-H2 5742	Audi	272.1634918	204	4
59-H2 5743	FIAT	180.0179573	205	5
59-H2 5744	FIAT	147.3881461	206	1
59-H2 5745	FIAT	280.70519	207	4
59-H2 5746	FIAT	164.8378655	208	2
59-H2 5747	FIAT	157.4555673	209	4
59-H2 5748	FIAT	52.01048221	210	3
59-H2 5749	FORD	272.8061716	211	1
59-H2 5750	FORD	119.7750809	212	5
59-H2 5751	FORD	227.4741338	213	4
59-H2 5752	FORD	23.86480438	214	2
59-H2 5753	FORD	174.2272336	215	2
59-H2 5754	Honda	202.1491242	216	3
59-H2 5755	Honda	92.76468804	217	2
59-H2 5756	Honda	232.2109443	218	1
59-H2 5757	Honda	289.9052752	219	4
59-H2 5758	Honda	299.2487143	220	3
59-H2 5759	Honda	286.9614192	221	4
59-H2 5738	Audi	212.2934688	200	4
59-H2 5739	Audi	92.34179574	201	3
59-H2 5740	Audi	277.1780106	202	2
59-H2 5741	Audi	205.9403824	203	1
59-H2 5742	Audi	165.2828714	204	4
59-H2 5743	FIAT	70.964456	205	5
59-H2 5744	FIAT	228.8547662	206	1
59-H2 5745	FIAT	160.6508124	207	4
59-H2 5746	FIAT	156.4257661	208	2
59-H2 5747	FIAT	95.55765507	209	4
59-H2 5748	FIAT	290.5721763	210	3
59-H2 5749	FORD	81.98557209	211	1
59-H2 5750	FORD	207.2124134	212	5
59-H2 5751	FORD	169.8909511	213	4
59-H2 5752	FORD	137.6593288	214	2
59-H2 5753	FORD	24.44766602	215	2
59-H2 5754	Honda	86.54973811	216	3
59-H2 5755	Honda	21.59342884	217	2
59-H2 5756	Honda	122.3708812	218	1
59-H2 5757	Honda	9.794811584	219	4
59-H2 5758	Honda	76.6977853	220	3
59-H2 5759	Honda	256.1102025	221	4
59-H2 5738	Audi	59.35467428	200	4
59-H2 5739	Audi	265.7736396	201	3
59-H2 5740	Audi	65.34644479	202	2
59-H2 5741	Audi	127.4414729	203	1
59-H2 5742	Audi	136.4862977	204	4
59-H2 5743	FIAT	234.2333212	205	5
59-H2 5744	FIAT	65.69711946	206	1
59-H2 5745	FIAT	134.1209701	207	4
59-H2 5746	FIAT	277.4306422	208	2
59-H2 5747	FIAT	220.8230072	209	4
59-H2 5748	FIAT	84.28927122	210	3
59-H2 5749	FORD	240.8938099	211	1
59-H2 5750	FORD	14.67628263	212	5
59-H2 5751	FORD	38.68376697	213	4
59-H2 5752	FORD	198.3046731	214	2
59-H2 5753	FORD	25.06922455	215	2
59-H2 5754	Honda	159.3421215	216	3
59-H2 5755	Honda	120.9390081	217	2
59-H2 5756	Honda	98.90893887	218	1
59-H2 5757	Honda	175.9651394	219	4
59-H2 5758	Honda	55.90333489	220	3
59-H2 5759	Honda	260.6946501	221	4
59-H2 5738	Audi	245.0796907	200	4
59-H2 5739	Audi	5.465413254	201	3
59-H2 5740	Audi	28.76789194	202	2
59-H2 5741	Audi	25.2254619	203	1
59-H2 5742	Audi	80.52820757	204	4
59-H2 5743	FIAT	149.838544	205	5
59-H2 5744	FIAT	138.6026757	206	1
59-H2 5745	FIAT	29.4399025	207	4
59-H2 5746	FIAT	49.84604136	208	2
59-H2 5747	FIAT	206.1652232	209	4
59-H2 5748	FIAT	248.9325579	210	3
59-H2 5749	FORD	137.2033605	211	1
59-H2 5750	FORD	214.9941682	212	5
59-H2 5751	FORD	185.894823	213	4
59-H2 5752	FORD	91.14940367	214	2
59-H2 5753	FORD	161.7696129	215	2
59-H2 5754	Honda	150.3030843	216	3
59-H2 5755	Honda	74.39469298	217	2
59-H2 5756	Honda	246.5308947	218	1
59-H2 5757	Honda	241.7590363	219	4
59-H2 5758	Honda	234.7775571	220	3
59-H2 5759	Honda	54.24267778	221	4
59-H2 5738	Audi	268.0994433	200	4
59-H2 5739	Audi	203.7159428	201	3
59-H2 5740	Audi	104.1176037	202	2
59-H2 5741	Audi	216.577001	203	1
59-H2 5742	Audi	241.9539076	204	4
59-H2 5743	FIAT	235.2620611	205	5
59-H2 5744	FIAT	23.37722517	206	1
59-H2 5745	FIAT	266.8474145	207	4
59-H2 5746	FIAT	193.9204073	208	2
59-H2 5747	FIAT	176.3566089	209	4
59-H2 5748	FIAT	200.6218325	210	3
59-H2 5749	FORD	119.7101309	211	1
59-H2 5750	FORD	11.90646845	212	5
59-H2 5751	FORD	1.948522497	213	4
59-H2 5752	FORD	240.0515267	214	2
59-H2 5753	FORD	255.2646738	215	2
59-H2 5754	Honda	116.2105437	216	3
59-H2 5755	Honda	61.02333304	217	2
59-H2 5756	Honda	168.663388	218	1
59-H2 5757	Honda	46.84503322	219	4
59-H2 5758	Honda	141.7396585	220	3
59-H2 5759	Honda	195.6488052	221	4
59-H2 5738	Audi	241.7529771	200	4
59-H2 5739	Audi	68.32487477	201	3
59-H2 5740	Audi	124.2898339	202	2
59-H2 5741	Audi	131.1651831	203	1
59-H2 5742	Audi	189.2350868	204	4
59-H2 5743	FIAT	183.4103065	205	5
59-H2 5744	FIAT	171.7621723	206	1
59-H2 5745	FIAT	124.0986189	207	4
59-H2 5746	FIAT	254.7095093	208	2
59-H2 5747	FIAT	69.25506088	209	4
59-H2 5748	FIAT	71.43173192	210	3
59-H2 5749	FORD	222.1183008	211	1
59-H2 5750	FORD	230.2719181	212	5
59-H2 5751	FORD	21.15139317	213	4
59-H2 5752	FORD	80.49226134	214	2
59-H2 5753	FORD	287.4466541	215	2
59-H2 5754	Honda	1.885270979	216	3
59-H2 5755	Honda	95.39574145	217	2
59-H2 5756	Honda	137.6711144	218	1
59-H2 5757	Honda	20.49736045	219	4
59-H2 5758	Honda	203.2626056	220	3
59-H2 5759	Honda	119.205219	221	4
59-H2 5738	Audi	121.2235086	200	4
59-H2 5739	Audi	115.1771376	201	3
59-H2 5740	Audi	78.02870187	202	2
59-H2 5741	Audi	290.0934624	203	1
59-H2 5742	Audi	136.318331	204	4
59-H2 5743	FIAT	126.3367253	205	5
59-H2 5744	FIAT	254.2263356	206	1
59-H2 5745	FIAT	209.0075145	207	4
59-H2 5746	FIAT	272.9120154	208	2
59-H2 5747	FIAT	55.21645627	209	4
59-H2 5748	FIAT	142.4836365	210	3
59-H2 5749	FORD	283.732479	211	1
59-H2 5750	FORD	148.0034646	212	5
59-H2 5751	FORD	62.75919401	213	4
59-H2 5752	FORD	94.55026052	214	2
59-H2 5753	FORD	112.541243	215	2
59-H2 5754	Honda	198.0964127	216	3
59-H2 5755	Honda	181.831283	217	2
59-H2 5756	Honda	186.3594837	218	1
59-H2 5757	Honda	57.74616146	219	4
59-H2 5758	Honda	146.1428247	220	3
59-H2 5759	Honda	290.4515991	221	4
59-H2 5738	Audi	35.42167998	200	4
59-H2 5739	Audi	257.3352117	201	3
59-H2 5740	Audi	186.8527218	202	2
59-H2 5741	Audi	228.386596	203	1
59-H2 5742	Audi	118.4154787	204	4
59-H2 5743	FIAT	289.2117415	205	5
59-H2 5744	FIAT	292.3474615	206	1
59-H2 5745	FIAT	283.2610484	207	4
59-H2 5746	FIAT	50.4325537	208	2
59-H2 5747	FIAT	140.0753293	209	4
59-H2 5748	FIAT	282.5040934	210	3
59-H2 5749	FORD	49.96837685	211	1
59-H2 5750	FORD	75.07525757	212	5
59-H2 5751	FORD	165.7782119	213	4
59-H2 5752	FORD	276.4259994	214	2
59-H2 5753	FORD	298.1872992	215	2
59-H2 5754	Honda	111.7806853	216	3
59-H2 5755	Honda	201.3808272	217	2
59-H2 5756	Honda	158.5685485	218	1
59-H2 5757	Honda	79.34638573	219	4
59-H2 5758	Honda	295.9214841	220	3
59-H2 5759	Honda	283.253905	221	4
59-H2 5738	Audi	137.2976946	200	4
59-H2 5739	Audi	293.3506003	201	3
59-H2 5740	Audi	159.7625166	202	2
59-H2 5741	Audi	82.92910559	203	1
59-H2 5742	Audi	62.83706911	204	4
59-H2 5743	FIAT	201.3740395	205	5
59-H2 5744	FIAT	235.0500052	206	1
59-H2 5745	FIAT	96.34285069	207	4
59-H2 5746	FIAT	18.86525209	208	2
59-H2 5747	FIAT	120.2767479	209	4
59-H2 5748	FIAT	204.2945988	210	3
59-H2 5749	FORD	123.3272356	211	1
59-H2 5750	FORD	259.1093576	212	5
59-H2 5751	FORD	185.1098695	213	4
59-H2 5752	FORD	49.86844506	214	2
59-H2 5753	FORD	169.1257975	215	2
59-H2 5754	Honda	23.25007895	216	3
59-H2 5755	Honda	102.6503638	217	2
59-H2 5756	Honda	252.8537066	218	1
59-H2 5757	Honda	172.3567795	219	4
59-H2 5758	Honda	225.3597344	220	3
59-H2 5759	Honda	52.40771781	221	4
59-H2 5738	Audi	215.7011783	200	4
59-H2 5739	Audi	150.7923042	201	3
59-H2 5740	Audi	223.0905933	202	2
59-H2 5741	Audi	6.317545659	203	1
59-H2 5742	Audi	129.1948373	204	4
59-H2 5743	FIAT	157.5559607	205	5
59-H2 5744	FIAT	291.8706202	206	1
59-H2 5745	FIAT	171.0025395	207	4
59-H2 5746	FIAT	33.29703302	208	2
59-H2 5747	FIAT	51.77891813	209	4
59-H2 5748	FIAT	108.027093	210	3
59-H2 5749	FORD	87.48962381	211	1
59-H2 5750	FORD	75.61949563	212	5
59-H2 5751	FORD	222.0866923	213	4
59-H2 5752	FORD	140.8131656	214	2
59-H2 5753	FORD	295.0806918	215	2
59-H2 5754	Honda	281.7279949	216	3
59-H2 5755	Honda	86.55288168	217	2
59-H2 5756	Honda	67.33181963	218	1
59-H2 5757	Honda	45.74421665	219	4
59-H2 5758	Honda	294.6173804	220	3
59-H2 5759	Honda	274.5259542	221	4
59-H2 5738	Audi	84.36943803	200	4
59-H2 5739	Audi	239.7922912	201	3
59-H2 5740	Audi	130.5042259	202	2
59-H2 5741	Audi	73.8093532	203	1
59-H2 5742	Audi	165.3741376	204	4
59-H2 5743	FIAT	33.04321818	205	5
59-H2 5744	FIAT	230.4546322	206	1
59-H2 5745	FIAT	210.8242758	207	4
59-H2 5746	FIAT	192.8344183	208	2
59-H2 5747	FIAT	27.45205006	209	4
59-H2 5748	FIAT	7.80104991	210	3
59-H2 5749	FORD	127.4981255	211	1
59-H2 5750	FORD	183.5175081	212	5
59-H2 5751	FORD	42.73353158	213	4
59-H2 5752	FORD	276.5690312	214	2
59-H2 5753	FORD	221.5912629	215	2
59-H2 5754	Honda	122.568987	216	3
59-H2 5755	Honda	39.84636788	217	2
59-H2 5756	Honda	253.0742709	218	1
59-H2 5757	Honda	187.994091	219	4
59-H2 5758	Honda	237.5316781	220	3
59-H2 5759	Honda	88.83200322	221	4
59-H2 5738	Audi	188.9552	200	4
59-H2 5739	Audi	149.0369692	201	3
59-H2 5740	Audi	195.537041	202	2
59-H2 5741	Audi	55.76940455	203	1
59-H2 5742	Audi	76.12161454	204	4
59-H2 5743	FIAT	88.17518509	205	5
59-H2 5744	FIAT	150.0020641	206	1
59-H2 5745	FIAT	13.27879017	207	4
59-H2 5746	FIAT	84.17914962	208	2
59-H2 5747	FIAT	48.64400565	209	4
59-H2 5748	FIAT	23.73713092	210	3
59-H2 5749	FORD	174.6030432	211	1
59-H2 5750	FORD	250.7280715	212	5
59-H2 5751	FORD	85.23880332	213	4
59-H2 5752	FORD	211.9238927	214	2
59-H2 5753	FORD	126.6583796	215	2
59-H2 5754	Honda	0.493619978	216	3
59-H2 5755	Honda	287.2220007	217	2
59-H2 5756	Honda	18.63014117	218	1
59-H2 5757	Honda	44.05801988	219	4
59-H2 5758	Honda	176.1022083	220	3
59-H2 5759	Honda	285.5808382	221	4
59-H2 5738	Audi	126.9147956	200	4
59-H2 5739	Audi	263.4348074	201	3
59-H2 5740	Audi	116.1695293	202	2
59-H2 5741	Audi	86.87146081	203	1
59-H2 5742	Audi	284.1625075	204	4
59-H2 5743	FIAT	120.3779724	205	5
59-H2 5744	FIAT	242.0426076	206	1
59-H2 5745	FIAT	272.6849531	207	4
59-H2 5746	FIAT	164.7070275	208	2
59-H2 5747	FIAT	43.55704284	209	4
59-H2 5748	FIAT	153.5376153	210	3
59-H2 5749	FORD	55.05956913	211	1
59-H2 5750	FORD	149.1944044	212	5
59-H2 5751	FORD	4.697088502	213	4
59-H2 5752	FORD	111.3537743	214	2
59-H2 5753	FORD	53.56378143	215	2
59-H2 5754	Honda	54.11127881	216	3
59-H2 5755	Honda	87.22111596	217	2
59-H2 5756	Honda	251.0169885	218	1
59-H2 5757	Honda	176.2252968	219	4
59-H2 5758	Honda	91.0186461	220	3
59-H2 5759	Honda	136.3686345	221	4
59-H2 5738	Audi	231.6164867	200	4
59-H2 5739	Audi	268.4419009	201	3
59-H2 5740	Audi	173.5498868	202	2
59-H2 5741	Audi	271.3075777	203	1
59-H2 5742	Audi	160.0003378	204	4
59-H2 5743	FIAT	270.9665226	205	5
59-H2 5744	FIAT	167.8701317	206	1
59-H2 5745	FIAT	239.757786	207	4
59-H2 5746	FIAT	293.326121	208	2
59-H2 5747	FIAT	47.46384977	209	4
59-H2 5748	FIAT	150.8477404	210	3
59-H2 5749	FORD	11.30795406	211	1
59-H2 5750	FORD	40.41561545	212	5
59-H2 5751	FORD	147.6667034	213	4
59-H2 5752	FORD	255.1132482	214	2
59-H2 5753	FORD	235.8964089	215	2
59-H2 5754	Honda	108.1808938	216	3
59-H2 5755	Honda	59.05467647	217	2
59-H2 5756	Honda	56.9268457	218	1
59-H2 5757	Honda	260.2286318	219	4
59-H2 5758	Honda	83.11216498	220	3
59-H2 5759	Honda	258.3661254	221	4
59-H2 5738	Audi	36.13660981	200	4
59-H2 5739	Audi	211.0843237	201	3
59-H2 5740	Audi	2.965259708	202	2
59-H2 5741	Audi	94.67495595	203	1
59-H2 5742	Audi	216.745925	204	4
59-H2 5743	FIAT	0.752481147	205	5
59-H2 5744	FIAT	124.3205552	206	1
59-H2 5745	FIAT	117.7272682	207	4
59-H2 5746	FIAT	122.9655066	208	2
59-H2 5747	FIAT	162.7706182	209	4
59-H2 5748	FIAT	268.1896463	210	3
59-H2 5749	FORD	86.57789953	211	1
59-H2 5750	FORD	50.06151408	212	5
59-H2 5751	FORD	240.2037942	213	4
59-H2 5752	FORD	297.5429236	214	2
59-H2 5753	FORD	134.0513217	215	2
59-H2 5754	Honda	257.9084783	216	3
59-H2 5755	Honda	3.766011642	217	2
59-H2 5756	Honda	56.76364587	218	1
59-H2 5757	Honda	190.8350222	219	4
59-H2 5758	Honda	155.3981255	220	3
59-H2 5759	Honda	76.17381861	221	4
59-H2 5738	Audi	251.9862484	200	4
59-H2 5739	Audi	136.5127864	201	3
59-H2 5740	Audi	12.68313428	202	2
59-H2 5741	Audi	116.2201952	203	1
59-H2 5742	Audi	173.3420532	204	4
59-H2 5743	FIAT	22.68600466	205	5
59-H2 5744	FIAT	159.8448404	206	1
59-H2 5745	FIAT	115.0786004	207	4
59-H2 5746	FIAT	251.4337982	208	2
59-H2 5747	FIAT	259.5913733	209	4
59-H2 5748	FIAT	9.232708059	210	3
59-H2 5749	FORD	86.31193094	211	1
59-H2 5750	FORD	216.2471633	212	5
59-H2 5751	FORD	212.1688933	213	4
59-H2 5752	FORD	287.5904779	214	2
59-H2 5753	FORD	278.5170533	215	2
59-H2 5754	Honda	138.7059814	216	3
59-H2 5755	Honda	185.4411631	217	2
59-H2 5756	Honda	46.4458115	218	1
59-H2 5757	Honda	93.28261073	219	4
59-H2 5758	Honda	286.8151916	220	3
59-H2 5759	Honda	113.5131042	221	4
59-H2 5738	Audi	144.118824	200	4
59-H2 5739	Audi	89.07049394	201	3
59-H2 5740	Audi	179.3693903	202	2
59-H2 5741	Audi	286.3777417	203	1
59-H2 5742	Audi	280.1603275	204	4
59-H2 5743	FIAT	25.79634874	205	5
59-H2 5744	FIAT	159.4633694	206	1
59-H2 5745	FIAT	58.70753236	207	4
59-H2 5746	FIAT	172.6501977	208	2
59-H2 5747	FIAT	120.5936915	209	4
59-H2 5748	FIAT	88.01145794	210	3
59-H2 5749	FORD	142.6848489	211	1
59-H2 5750	FORD	84.59966217	212	5
59-H2 5751	FORD	5.129620799	213	4
59-H2 5752	FORD	11.28768596	214	2
59-H2 5753	FORD	152.5500939	215	2
59-H2 5754	Honda	200.1246786	216	3
59-H2 5755	Honda	111.9738501	217	2
59-H2 5756	Honda	206.562898	218	1
59-H2 5757	Honda	298.7963063	219	4
59-H2 5758	Honda	66.0667438	220	3
59-H2 5759	Honda	56.26320985	221	4
59-H2 5738	Audi	11.28061816	200	4
59-H2 5739	Audi	238.1784092	201	3
59-H2 5740	Audi	256.4405646	202	2
59-H2 5741	Audi	92.74755298	203	1
59-H2 5742	Audi	223.7397751	204	4
59-H2 5743	FIAT	11.48822594	205	5
59-H2 5744	FIAT	243.2725797	206	1
59-H2 5745	FIAT	137.0053851	207	4
59-H2 5746	FIAT	104.3253665	208	2
59-H2 5747	FIAT	237.7959733	209	4
59-H2 5748	FIAT	175.7727243	210	3
59-H2 5749	FORD	288.5581234	211	1
59-H2 5750	FORD	176.5949916	212	5
59-H2 5751	FORD	72.81300337	213	4
59-H2 5752	FORD	86.68376181	214	2
59-H2 5753	FORD	270.8162469	215	2
59-H2 5754	Honda	131.4374747	216	3
59-H2 5755	Honda	166.263484	217	2
59-H2 5756	Honda	90.13110066	218	1
59-H2 5757	Honda	140.1905203	219	4
59-H2 5758	Honda	296.6600966	220	3
59-H2 5759	Honda	250.4117948	221	4
59-H2 5738	Audi	168.728524	200	4
59-H2 5739	Audi	107.926137	201	3
59-H2 5740	Audi	252.1884833	202	2
59-H2 5741	Audi	10.83987011	203	1
59-H2 5742	Audi	212.6129618	204	4
59-H2 5743	FIAT	8.975110843	205	5
59-H2 5744	FIAT	261.4657165	206	1
59-H2 5745	FIAT	71.22676435	207	4
59-H2 5746	FIAT	101.986332	208	2
59-H2 5747	FIAT	273.5209154	209	4
59-H2 5748	FIAT	79.38282664	210	3
59-H2 5749	FORD	16.31707866	211	1
59-H2 5750	FORD	285.061365	212	5
59-H2 5751	FORD	228.6060654	213	4
59-H2 5752	FORD	238.9292053	214	2
59-H2 5753	FORD	200.4466518	215	2
59-H2 5754	Honda	42.73716299	216	3
59-H2 5755	Honda	86.04315683	217	2
59-H2 5756	Honda	96.42848057	218	1
59-H2 5757	Honda	62.91248246	219	4
59-H2 5758	Honda	154.0891717	220	3
59-H2 5759	Honda	236.7242404	221	4
59-H2 5738	Audi	104.0446278	200	4
59-H2 5739	Audi	282.9002179	201	3
59-H2 5740	Audi	101.2365155	202	2
59-H2 5741	Audi	239.334864	203	1
59-H2 5742	Audi	10.14965267	204	4
59-H2 5743	FIAT	244.8541764	205	5
59-H2 5744	FIAT	241.7911386	206	1
59-H2 5745	FIAT	254.2635807	207	4
59-H2 5746	FIAT	53.30793535	208	2
59-H2 5747	FIAT	125.3296171	209	4
59-H2 5748	FIAT	50.44888983	210	3
59-H2 5749	FORD	103.3001543	211	1
59-H2 5750	FORD	77.93439419	212	5
59-H2 5751	FORD	35.30335108	213	4
59-H2 5752	FORD	234.9489162	214	2
59-H2 5753	FORD	32.08091071	215	2
59-H2 5754	Honda	125.9030815	216	3
59-H2 5755	Honda	169.2300413	217	2
59-H2 5756	Honda	234.8562256	218	1
59-H2 5757	Honda	1.914773286	219	4
59-H2 5758	Honda	116.4546716	220	3
59-H2 5759	Honda	134.3495401	221	4
59-H2 5738	Audi	100.4143081	200	4
59-H2 5739	Audi	82.88082358	201	3
59-H2 5740	Audi	123.601883	202	2
59-H2 5741	Audi	177.8262167	203	1
59-H2 5742	Audi	260.2302758	204	4
59-H2 5743	FIAT	285.0390057	205	5
59-H2 5744	FIAT	106.4483248	206	1
59-H2 5745	FIAT	82.41859399	207	4
59-H2 5746	FIAT	204.6155813	208	2
59-H2 5747	FIAT	196.2675835	209	4
59-H2 5748	FIAT	56.63305207	210	3
59-H2 5749	FORD	264.61682	211	1
59-H2 5750	FORD	255.8173253	212	5
59-H2 5751	FORD	210.7862471	213	4
59-H2 5752	FORD	219.3850301	214	2
59-H2 5753	FORD	102.1607875	215	2
59-H2 5754	Honda	134.3984966	216	3
59-H2 5755	Honda	203.675787	217	2
59-H2 5756	Honda	15.59730299	218	1
59-H2 5757	Honda	123.158666	219	4
59-H2 5758	Honda	181.8388676	220	3
59-H2 5759	Honda	160.1202529	221	4
59-H2 5738	Audi	30.93730267	200	4
59-H2 5739	Audi	2.114231649	201	3
59-H2 5740	Audi	125.7716745	202	2
59-H2 5741	Audi	91.01552419	203	1
59-H2 5742	Audi	181.4843884	204	4
59-H2 5743	FIAT	168.7106121	205	5
59-H2 5744	FIAT	154.3069389	206	1
59-H2 5745	FIAT	34.64564235	207	4
59-H2 5746	FIAT	237.3964604	208	2
59-H2 5747	FIAT	19.42091246	209	4
59-H2 5748	FIAT	92.11770752	210	3
59-H2 5749	FORD	39.91966366	211	1
59-H2 5750	FORD	97.65968487	212	5
59-H2 5751	FORD	136.7509686	213	4
59-H2 5752	FORD	87.80643283	214	2
59-H2 5753	FORD	209.6327579	215	2
59-H2 5754	Honda	136.4291564	216	3
59-H2 5755	Honda	204.3727299	217	2
59-H2 5756	Honda	257.6576824	218	1
59-H2 5757	Honda	242.9986239	219	4
59-H2 5758	Honda	271.053191	220	3
59-H2 5759	Honda	75.97606809	221	4
59-H2 5738	Audi	91.0573502	200	4
59-H2 5739	Audi	84.86389855	201	3
59-H2 5740	Audi	136.304808	202	2
59-H2 5741	Audi	22.48074814	203	1
59-H2 5742	Audi	88.3389023	204	4
59-H2 5743	FIAT	254.3290829	205	5
59-H2 5744	FIAT	157.2810674	206	1
